transactionId,Date,Hour,name,dollars,user,transactionStatus
788,1/16/23,22:56,Volkswagen,"$77,300.70 ",1,SETTLED
789,11/7/22,22:57,Acura,"$72,523.95 ",38,SETTLED
790,6/30/23,8:37,Dodge,"$76,318.12 ",14,SETTLED
791,4/3/23,15:29,Volkswagen,"$64,531.27 ",30,SETTLED
792,12/12/22,19:28,Mercedes-Benz,"$34,432.81 ",36,SETTLED
793,11/25/22,12:49,Jaguar,"$60,886.09 ",8,SETTLED
794,1/19/23,20:03,Lexus,"$12,672.90 ",39,SETTLED
795,3/8/23,0:51,Mercedes-Benz,"$6,816.22 ",20,SETTLED
796,12/9/22,12:54,Dodge,"$59,782.72 ",1,SETTLED
797,3/22/23,21:18,Mercedes-Benz,"$70,655.24 ",21,SETTLED
798,5/27/23,2:35,Toyota,"$88,759.59 ",28,SETTLED
799,6/2/23,17:18,Lexus,"$32,854.32 ",17,SETTLED
800,12/18/22,4:58,Volvo,"$56,899.85 ",18,SETTLED
801,3/13/23,23:00,Chevrolet,"$76,742.35 ",8,SETTLED
802,3/7/23,6:14,Volkswagen,"$7,641.86 ",23,SETTLED
803,2/18/23,1:37,Dodge,"$72,596.57 ",24,SETTLED
804,12/14/22,12:03,Kia,"$85,037.44 ",24,SETTLED
805,1/19/23,15:39,Pontiac,"$53,394.96 ",14,SETTLED
806,12/19/22,12:18,Hyundai,"$59,547.94 ",17,SETTLED
807,4/18/23,23:24,Hummer,"$56,531.11 ",25,SETTLED
808,5/2/23,17:44,Pontiac,"$35,792.51 ",5,SETTLED
809,3/13/23,17:46,Chevrolet,"$92,906.60 ",1,SETTLED
810,1/31/23,14:19,Lotus,"$27,692.21 ",23,SETTLED
811,10/26/22,2:23,Infiniti,"$57,964.03 ",39,SETTLED
812,7/4/23,5:15,Ford,"$60,694.34 ",37,SETTLED
813,2/16/23,22:19,Chevrolet,"$92,052.68 ",25,SETTLED
814,12/11/22,14:44,Subaru,"$46,951.71 ",35,SETTLED
815,3/29/23,10:33,Plymouth,"$7,857.64 ",5,SETTLED
816,2/26/23,15:35,Buick,"$17,737.49 ",35,SETTLED
817,3/29/23,11:00,Pontiac,"$11,971.65 ",33,SETTLED
818,5/30/23,23:09,Mazda,"$27,179.72 ",22,SETTLED
819,1/6/23,5:33,Mazda,"$86,659.40 ",10,SETTLED
820,10/24/22,23:45,Saab,"$84,250.10 ",13,SETTLED
821,6/15/23,12:12,Acura,"$61,311.34 ",37,SETTLED
822,10/8/22,10:18,Chevrolet,"$11,662.69 ",38,SETTLED
823,9/26/22,12:25,BMW,"$48,276.79 ",28,SETTLED
824,5/12/23,20:43,Lexus,"$86,395.54 ",30,SETTLED
825,1/23/23,12:28,Mitsubishi,"$45,370.19 ",8,SETTLED
826,4/8/23,13:40,Nissan,"$57,708.85 ",19,SETTLED
827,2/3/23,7:40,Chrysler,"$70,023.04 ",30,SETTLED
828,3/22/23,11:03,Ford,"$2,071.12 ",17,SETTLED
829,1/17/23,21:40,Honda,"$31,507.08 ",12,SETTLED
830,7/4/23,1:52,Ford,"$80,636.85 ",28,SETTLED
831,11/30/22,6:09,Suzuki,"$535,000,000,000,000,000,000.00 ",13,SETTLED
832,12/26/22,0:04,Mitsubishi,"$42,555.21 ",9,SETTLED
833,2/13/23,0:33,BMW,"$55,749.11 ",5,SETTLED
834,4/9/23,4:31,Land Rover,"$75,527.64 ",29,SETTLED
835,2/2/23,14:41,Hyundai,$818.13 ,6,SETTLED
836,4/9/23,1:00,Ford,"$43,868.42 ",37,SETTLED
837,11/23/22,4:31,BMW,"$72,427.58 ",40,SETTLED
838,9/22/22,4:50,Toyota,"$15,032.84 ",12,SETTLED
839,4/19/23,0:38,Oldsmobile,"$34,961.67 ",13,SETTLED
840,6/24/23,20:21,Mercedes-Benz,"$18,436.34 ",9,SETTLED
841,11/16/22,9:05,Chevrolet,"$88,087.23 ",37,SETTLED
842,12/3/22,12:31,Audi,"$31,759.21 ",15,SETTLED
843,10/12/22,10:32,Mercedes-Benz,"$41,402.16 ",20,SETTLED
844,2/16/23,17:44,Pontiac,"$17,000.89 ",28,SETTLED
845,7/4/23,9:10,Saab,"$66,184.71 ",29,SETTLED
846,2/24/23,14:38,Mitsubishi,"$61,477.43 ",32,SETTLED
847,6/5/23,23:01,Chevrolet,"$44,906.72 ",1,SETTLED
848,2/5/23,20:34,GMC,"$40,687.53 ",32,SETTLED
849,5/21/23,2:25,Panoz,"$55,144.58 ",26,SETTLED
850,5/31/23,8:28,Ford,"$56,308.15 ",15,SETTLED
851,6/27/23,22:28,Aston Martin,"$65,839.24 ",33,SETTLED
852,1/7/23,23:51,Chevrolet,"$41,883.19 ",26,SETTLED
853,10/20/22,7:07,Ford,"$30,678.88 ",34,SETTLED
854,5/8/23,23:30,Ford,"$9,068.12 ",23,SETTLED
855,12/15/22,7:34,Bentley,"$45,578.50 ",38,SETTLED
856,12/10/22,8:12,Chevrolet,"$56,346.02 ",22,SETTLED
857,5/15/23,11:42,BMW,"$29,248.57 ",27,SETTLED
858,5/9/23,22:15,Mercury,"$2,320.88 ",12,SETTLED
859,1/7/23,12:38,Lincoln,"$52,345.94 ",31,SETTLED
860,7/9/23,23:18,Saab,"$71,988.07 ",26,SETTLED
861,4/8/23,17:51,Chevrolet,"$26,973.03 ",38,SETTLED
862,11/11/22,3:14,Kia,"$20,253.71 ",31,SETTLED
863,6/25/23,1:31,Lamborghini,"$12,130.14 ",34,SETTLED
864,3/29/23,1:21,Saturn,"$48,910.34 ",19,SETTLED
865,3/7/23,8:50,BMW,"$57,468.71 ",10,SETTLED
866,7/8/23,4:58,Land Rover,"$4,581.19 ",7,SETTLED
867,10/14/22,1:41,Hyundai,"$54,973.45 ",23,SETTLED
868,11/4/22,12:27,GMC,"$64,473.94 ",5,SETTLED
869,3/2/23,12:50,GMC,"$31,256.77 ",35,SETTLED
870,5/4/23,2:38,Lincoln,"$54,551.04 ",21,SETTLED
871,11/11/22,18:34,Lamborghini,"$72,543.33 ",24,SETTLED
872,12/11/22,14:19,Acura,"$55,701.63 ",29,SETTLED
873,4/6/23,17:09,Lincoln,"$10,326.00 ",26,SETTLED
874,2/24/23,8:34,Cadillac,"$46,464.72 ",18,SETTLED
875,12/28/22,1:22,Volkswagen,"$53,269.25 ",40,SETTLED
876,3/27/23,7:43,Dodge,"$15,316.72 ",25,SETTLED
877,10/29/22,6:28,Subaru,"$78,928.39 ",36,SETTLED
878,2/27/23,11:19,Infiniti,"$79,240.50 ",4,SETTLED
879,3/23/23,13:36,MINI,"$79,281.75 ",16,SETTLED
880,4/25/23,17:28,Honda,"$81,525.01 ",13,SETTLED
881,11/4/22,3:01,Buick,"$71,603.39 ",2,SETTLED
882,12/1/22,19:36,Chevrolet,"$6,999.66 ",11,SETTLED
883,10/28/22,2:20,Mazda,"$87,164.58 ",28,SETTLED
884,5/20/23,12:36,Dodge,"$8,459.62 ",22,SETTLED
885,3/4/23,7:53,GMC,"$23,957.86 ",32,SETTLED
886,7/14/23,10:02,Volkswagen,"$49,679.82 ",39,SETTLED
887,12/4/22,9:08,Suzuki,"$1,503.16 ",6,SETTLED
888,12/17/22,11:24,Mazda,"$89,444.77 ",36,SETTLED
889,4/2/23,18:52,Ford,"$90,938.03 ",34,SETTLED
890,11/8/22,16:58,Nissan,"$13,339.42 ",27,SETTLED
891,1/3/23,0:17,Nissan,"$47,085.03 ",9,SETTLED
892,9/30/22,14:52,Porsche,"$52,058.04 ",31,SETTLED
893,5/4/23,8:03,Mazda,"$60,264.33 ",37,SETTLED
894,1/8/23,20:04,Toyota,"$80,381.65 ",21,SETTLED
895,6/8/23,12:38,Ford,"$36,086.43 ",25,SETTLED
896,11/1/22,2:20,Nissan,"$47,738.40 ",1,SETTLED
897,10/14/22,12:47,Lincoln,"$73,206.60 ",11,SETTLED
898,3/17/23,17:42,Pontiac,"$75,357.04 ",1,SETTLED
899,2/15/23,5:33,Land Rover,"$51,563.32 ",12,SETTLED
900,3/21/23,15:41,GMC,"$60,127.75 ",13,SETTLED
901,3/19/23,23:51,Ford,"$26,569.71 ",36,SETTLED
902,9/24/22,14:26,Acura,"$90,497.30 ",35,SETTLED
903,6/23/23,14:50,Pontiac,"$54,130.04 ",2,SETTLED
904,5/17/23,12:24,BMW,"$1,478.85 ",1,SETTLED
905,10/25/22,16:10,Buick,"$77,167.94 ",16,SETTLED
906,2/13/23,22:28,Volvo,"$78,704.02 ",10,SETTLED
907,12/29/22,23:08,BMW,"$90,173.00 ",6,SETTLED
908,4/23/23,2:35,Lexus,"$61,099.58 ",34,SETTLED
909,5/31/23,8:29,Mazda,"$84,361.46 ",16,SETTLED
910,10/23/22,2:42,Mazda,"$86,516.81 ",33,SETTLED
911,5/2/23,10:12,Audi,"$76,568.84 ",18,SETTLED
912,2/1/23,22:24,Buick,"$12,980.11 ",34,SETTLED
913,9/23/22,16:19,GMC,"$30,333.06 ",21,SETTLED
914,3/29/23,2:30,Honda,"$26,926.39 ",4,SETTLED
915,2/15/23,20:18,Buick,"$30,528.53 ",29,SETTLED
916,5/24/23,8:40,Mercedes-Benz,"$9,010.37 ",34,SETTLED
917,3/10/23,23:06,Volkswagen,"$85,517.86 ",26,SETTLED
918,1/21/23,11:43,Buick,"$22,424.35 ",6,SETTLED
919,5/10/23,0:25,BMW,"$23,565.16 ",12,SETTLED
920,6/4/23,2:50,Honda,"$28,299.11 ",2,SETTLED
921,10/19/22,5:26,Jaguar,"$74,608.16 ",11,SETTLED
922,7/12/23,22:08,Pontiac,"$84,428.71 ",11,SETTLED
923,6/24/23,14:06,Oldsmobile,"$39,625.94 ",18,SETTLED
924,3/18/23,22:59,Audi,"$27,776.91 ",35,SETTLED
925,11/8/22,11:02,Ford,"$60,948.81 ",31,SETTLED
926,10/18/22,12:46,Chevrolet,"$30,247.45 ",22,SETTLED
927,10/23/22,0:26,Dodge,"$85,107.49 ",32,SETTLED
928,4/13/23,13:19,Ford,"$33,742.84 ",10,SETTLED
929,11/2/22,4:31,GMC,"$74,655.67 ",4,SETTLED
930,2/23/23,6:59,Saab,"$51,681.05 ",1,SETTLED
931,10/1/22,7:43,Isuzu,"$29,285.99 ",9,SETTLED
932,6/8/23,21:25,Plymouth,"$48,432.35 ",31,SETTLED
933,11/15/22,7:40,Lexus,"$35,362.85 ",32,SETTLED
934,3/10/23,23:11,Suzuki,"$58,915.85 ",15,SETTLED
935,2/10/23,3:11,Ford,"$44,765.23 ",15,SETTLED
936,1/29/23,2:39,Kia,"$30,040.56 ",35,SETTLED
937,12/4/22,18:04,Mercury,"$20,170.60 ",23,SETTLED
938,2/20/23,22:43,Toyota,"$42,878.10 ",11,SETTLED
939,12/23/22,4:37,Ford,"$85,840.73 ",3,SETTLED
940,7/15/23,15:29,Dodge,"$3,953.47 ",15,SETTLED
941,6/13/23,21:48,Pontiac,"$79,362.09 ",32,SETTLED
942,5/12/23,5:18,Mitsubishi,"$68,159.55 ",10,SETTLED
943,4/23/23,10:51,Kia,"$88,751.35 ",36,SETTLED
944,9/21/22,14:49,Pontiac,"$51,698.93 ",28,SETTLED
945,9/25/22,21:13,Mercedes-Benz,"$19,468.44 ",33,SETTLED
946,12/20/22,4:00,Chevrolet,"$50,744.56 ",17,SETTLED
947,1/13/23,22:30,Toyota,"$70,859.29 ",24,SETTLED
948,5/14/23,13:49,Audi,"$8,786.51 ",4,SETTLED
949,1/6/23,1:07,Suzuki,"$61,807.48 ",39,SETTLED
950,1/15/23,9:08,Infiniti,"$6,147.74 ",15,SETTLED
951,1/23/23,13:47,Volkswagen,"$59,029.28 ",23,SETTLED
952,9/21/22,4:29,Mercedes-Benz,"$29,279.55 ",9,SETTLED
953,5/18/23,7:33,Mercedes-Benz,"$38,469.59 ",15,SETTLED
954,4/4/23,13:55,Acura,"$46,637.12 ",18,SETTLED
955,4/25/23,11:02,Jeep,"$20,467.40 ",35,SETTLED
956,12/13/22,22:25,Buick,"$18,149.84 ",31,SETTLED
957,2/19/23,10:35,Toyota,"$81,735.45 ",35,SETTLED
958,1/18/23,4:21,Cadillac,"$7,215.14 ",33,SETTLED
959,6/8/23,21:10,Toyota,"$38,843.56 ",40,SETTLED
960,4/23/23,13:03,Dodge,"$11,384.12 ",30,SETTLED
961,12/19/22,7:42,Mitsubishi,"$13,680.08 ",8,SETTLED
962,10/16/22,0:50,Maserati,"$61,359.84 ",38,SETTLED
963,3/1/23,2:22,Mercedes-Benz,"$9,750.94 ",11,SETTLED
964,2/4/23,11:55,Plymouth,"$79,825.19 ",26,SETTLED
965,6/27/23,14:53,Mazda,"$57,984.50 ",16,SETTLED
966,1/20/23,2:22,Isuzu,"$38,445.97 ",33,SETTLED
967,7/16/23,9:31,Land Rover,"$21,792.38 ",4,SETTLED
968,6/4/23,17:01,Toyota,"$50,178.33 ",14,SETTLED
969,12/1/22,15:01,GMC,"$54,337.32 ",28,SETTLED
970,5/31/23,0:45,Toyota,"$29,473.73 ",4,SETTLED
971,5/15/23,20:33,Chevrolet,"$3,503.61 ",24,SETTLED
972,10/18/22,4:06,Toyota,$794.13 ,15,SETTLED
973,9/23/22,10:41,Ford,"$33,620.63 ",35,SETTLED
974,6/29/23,1:48,Acura,"$38,193.13 ",19,SETTLED
975,2/10/23,3:19,Honda,"$21,733.33 ",37,SETTLED
976,7/9/23,20:31,Hummer,"$43,741.05 ",32,SETTLED
977,6/21/23,17:29,Toyota,"$78,935.24 ",33,SETTLED
978,7/3/23,5:42,Chevrolet,"$86,653.66 ",39,SETTLED
979,9/28/22,9:42,Maserati,"$15,704.27 ",10,SETTLED
980,7/8/23,9:30,BMW,"$62,856.25 ",12,SETTLED
981,6/16/23,18:19,Ford,"$11,014.86 ",4,SETTLED
982,11/27/22,4:03,Mercedes-Benz,"$90,617.52 ",34,SETTLED
983,12/1/22,20:06,Ford,"$56,810.18 ",37,SETTLED
984,11/19/22,23:39,Hyundai,"$55,882.72 ",18,SETTLED
985,1/28/23,7:31,Buick,"$4,778.64 ",26,SETTLED
986,2/5/23,22:20,Saturn,"$76,778.21 ",2,SETTLED
987,3/13/23,1:49,Chrysler,"$1,525.89 ",40,SETTLED
988,10/22/22,0:56,Acura,"$1,419.42 ",4,SETTLED
989,9/20/22,7:20,Cadillac,"$11,732.36 ",19,SETTLED
990,2/13/23,22:58,Ford,"$44,419.81 ",5,SETTLED
991,7/10/23,20:38,Ford,"$2,415.88 ",34,SETTLED
992,10/8/22,4:01,Hyundai,"$58,761.49 ",30,SETTLED
993,1/24/23,19:25,GMC,"$92,907.09 ",6,SETTLED
994,10/25/22,23:37,Chevrolet,"$19,919.46 ",19,SETTLED
995,10/18/25,16:10,Chevrolet,"$18,666.76 ",19,SETTLED
996,12/25/22,10:45,GMC,"$65,186.26 ",38,SETTLED
997,3/19/23,21:47,BMW,"$40,679.16 ",8,SETTLED
998,12/31/22,17:14,Land Rover,"$73,969.18 ",21,SETTLED
999,7/11/23,15:42,Pontiac,"$61,620.27 ",5,SETTLED
1000,3/15/23,20:05,Nissan,"$64,531.56 ",39,SETTLED
